296	3	1862	3	0
297	1	3045	1	0
298	5	2786	5	0
299	5	2422	3	0
300	2	2735	2	0
301	3	459	3	0
302	3	2923	4	0
303	5	1828	5	0
304	0	3064	3	0
305	4	3228	1	0
306	4	2416	4	0
307	2	398	2	0
308	2	1785	2	0
309	5	3228	1	0
310	5	3070	4	0
311	2	2916	2	0
312	0	755	0	0
313	2	1703	2	0
314	1	436	2	0
315	5	2715	1	0
316	0	1713	0	0
317	3	2921	3	0
318	5	1858	5	0
319	5	1802	5	0
320	2	1616	2	0
321	5	2956	5	0
322	5	3054	5	0
323	2	1703	2	0
324	2	2772	2	0
325	3	1637	5	0
326	4	3137	4	0
327	0	2794	0	0
328	2	363	2	0
329	5	3121	5	0
330	1	3227	1	0
331	2	1610	5	0
332	5	2747	5	0
333	0	1761	3	0
334	5	1784	5	0
335	0	772	0	0
336	3	2720	3	0
337	5	773	5	0
338	0	1713	0	0
339	4	1805	4	0
340	4	2743	4	0
341	1	3289	2	0
342	4	3228	1	0
343	2	2729	4	0
344	2	2402	2	0
345	3	484	5	0
346	0	441	0	0
347	2	2761	2	0
348	2	1618	2	0
349	2	2696	2	0
350	4	1749	4	0
351	2	545	2	0
352	3	1800	2	0
353	4	2769	4	0
354	4	2769	4	0
355	5	589	5	0
356	5	1787	5	0
357	4	3063	4	0
358	5	628	5	0
359	5	2773	5	0
360	1	381	3	0
361	5	1701	5	0
362	5	1854	5	0
364	2	3195	2	0
365	5	616	5	0
366	1	2395	5	0
367	5	2439	2	0
368	5	2702	5	0
369	2	1657	2	0
370	4	1770	4	0
371	5	2694	1	0
372	1	2730	1	0
373	5	3037	5	0
374	2	1785	2	0
375	4	730	4	0
376	5	379	5	0
377	0	2446	0	0
378	0	2794	0	0
380	4	2930	4	0
382	5	3300	5	0
383	5	3300	5	0
384	2	2927	2	0
385	4	2732	4	0
386	3	3044	3	0
387	5	3066	5	0
388	1	2941	2	0
389	4	437	4	0
390	1	2489	1	0
391	2	1737	2	0
392	2	1601	2	0
393	2	2899	2	0
394	2	2946	2	0
395	2	3289	2	0
396	5	2781	5	0
397	2	2756	2	0
399	2	2412	4	0
400	3	3044	3	0
401	4	2732	4	0
402	4	457	4	0
403	1	3076	5	0
404	5	2725	2	0
405	2	1848	2	0
406	4	2497	4	0
407	5	1807	3	0
408	4	2400	4	0
409	1	2376	1	0
410	4	2718	4	0
411	4	1874	2	0
412	1	622	1	0
413	4	503	5	0
414	4	2721	4	0
415	4	2445	1	0
416	0	3074	3	0
417	1	2918	1	0
418	1	2356	1	0
419	4	3075	4	0
420	1	2918	1	0
421	2	3126	2	0
422	1	2903	1	0
423	5	1715	5	0
424	4	2433	4	0
425	5	2782	3	0
426	1	1680	1	0
427	5	3300	5	0
428	5	3127	5	0
429	5	1715	5	0
430	5	2744	5	0
431	4	2913	4	0
432	4	1704	4	0
433	2	3195	2	0
434	0	579	2	0
435	5	3132	5	0
438	4	1797	4	0
439	2	2927	2	0
440	1	2931	1	0
442	3	1736	3	0
443	3	1736	3	0
444	5	551	5	0
445	4	2905	4	0
446	2	3226	2	0
447	2	2495	2	0
448	1	2928	1	0
449	1	593	3	0
450	5	451	5	0
452	4	1728	4	0
453	4	2798	4	0
454	1	3227	1	0
455	3	2389	0	0
456	1	3230	1	0
458	5	3173	1	0
460	3	2720	3	0
461	2	623	2	0
462	1	463	2	0
464	1	537	1	0
465	5	3194	2	0
466	2	3034	2	0
467	4	2732	4	0
468	5	2386	0	0
469	2	2495	2	0
470	4	3072	4	0
471	1	3041	1	0
472	5	3069	5	0
473	5	2453	5	0
474	5	547	3	0
475	2	1772	2	0
476	1	556	4	0
477	1	2427	1	0
478	2	3226	2	0
479	4	2450	2	0
480	1	2915	1	0
481	1	2927	2	0
482	4	2923	4	0
483	3	3054	5	0
485	0	1816	0	0
486	5	2383	5	0
487	2	775	2	0
488	2	1762	5	0
489	4	3063	4	0
490	2	2720	3	0
491	2	2756	2	0
492	5	1699	5	0
493	5	2424	3	0
494	2	2442	2	0
495	5	1654	4	0
496	4	1742	4	0
497	0	2794	0	0
498	2	1934	2	0
499	2	607	2	0
500	2	1638	2	0
501	5	3047	5	0
502	4	2396	4	0
504	4	1814	4	0
505	4	2754	4	0
506	2	2386	0	0
507	2	2725	2	0
508	1	1763	1	0
509	5	510	5	0
511	5	2909	5	0
512	2	2899	2	0
513	2	3168	5	0
514	2	1769	2	0
515	2	2379	2	0
516	2	2710	2	0
517	5	2422	3	0
518	0	2787	0	0
519	0	3044	3	0
520	5	3132	5	0
521	5	2422	3	0
522	2	1697	2	0
523	5	525	5	0
524	3	570	5	0
526	1	1773	4	0
527	4	2762	2	0
528	2	1772	2	0
529	2	1769	2	0
530	2	2755	2	0
531	4	2404	4	0
532	4	3137	4	0
533	2	3053	2	0
534	4	1782	1	0
535	2	1750	2	0
536	1	2395	5	0
538	2	2932	4	0
539	3	2394	3	0
540	5	3066	5	0
541	4	3293	4	0
542	5	3038	0	0
543	3	1706	0	0
544	4	2904	4	0
546	2	1925	2	0
548	3	3044	3	0
549	0	3044	3	0
550	4	1791	4	0
552	5	553	5	0
554	4	2902	4	0
555	1	3035	2	0
557	4	2902	4	0
558	4	2902	4	0
559	5	3227	1	0
560	0	2489	1	0
561	2	3198	2	0
562	4	2769	4	0
563	4	564	4	0
565	5	2698	5	0
566	5	2698	5	0
567	1	3135	1	0
568	2	2719	2	0
569	2	3130	2	0
571	3	2415	1	0
572	3	2453	5	0
573	2	2719	2	0
574	3	1931	3	0
575	2	2933	2	0
576	4	3293	4	0
577	5	1664	5	0
580	2	2755	2	0
581	1	1804	1	0
582	0	1810	0	0
583	4	2708	2	0
584	2	1924	2	0
585	0	2389	0	0
586	2	2360	1	0
587	1	2759	2	0
588	0	2778	0	0
590	4	2367	4	0
591	5	2443	5	0
592	1	1816	0	0
594	4	1633	4	0
595	5	2786	5	0
596	0	1800	2	0
597	2	2933	2	0
598	5	3194	2	0
599	0	2425	5	0
600	4	1698	4	0
601	1	2450	2	0
602	2	2435	5	0
603	4	1869	1	0
604	5	2395	5	0
605	4	3072	4	0
606	1	2903	1	0
608	5	3134	5	0
609	2	1853	4	0
610	2	1683	5	0
611	5	2704	1	0
612	3	777	2	0
613	2	1927	2	0
614	1	2915	1	0
615	5	3134	5	0
617	4	2771	4	0
618	1	3227	1	0
619	0	620	4	0
621	2	3047	5	0
624	2	1837	2	0
625	1	626	1	0
627	2	2490	2	0
629	4	3293	4	0
630	5	742	1	0
631	4	2447	4	0
632	4	3273	4	0
633	5	2698	5	0
634	3	2926	3	0
635	2	1849	2	0
636	5	2465	5	0
637	3	2436	5	0
638	5	1854	5	0
639	0	2380	0	0
640	5	2346	5	0
641	2	2350	1	0
642	4	3293	4	0
643	1	3116	5	0
644	2	3167	2	0
645	0	2787	0	0
646	5	3132	5	0
647	4	1916	4	0
648	5	3300	5	0
649	4	1806	4	0
650	2	1718	3	0
651	0	664	0	0
652	2	1231	2	0
653	5	805	5	0
654	5	1051	5	0
655	5	681	5	0
656	3	823	3	0
657	3	715	3	0
658	0	2512	3	0
659	0	1055	0	0
660	3	1320	3	0
661	1	1258	1	0
662	4	1312	1	0
663	5	1223	1	0
665	2	1204	2	0
666	3	842	5	0
667	2	1089	2	0
668	1	2078	3	0
669	0	1360	0	0
670	2	1879	2	0
671	5	2114	5	0
672	5	1185	5	0
673	5	905	4	0
674	2	1259	2	0
675	0	1023	1	0
676	2	1324	2	0
677	2	2083	2	0
678	2	2072	2	0
679	2	2036	2	0
680	5	869	5	0
682	0	2577	3	0
683	5	819	5	0
684	5	1168	2	0
685	2	2968	2	0
686	2	2481	2	0
687	5	1876	5	0
688	5	2019	4	0
689	4	914	4	0
690	2	1158	1	0
691	2	1262	2	0
692	4	850	0	0
693	4	838	4	0
694	3	987	3	0
695	2	2526	1	0
696	5	1230	5	0
697	5	973	5	0
698	1	2141	1	0
699	1	3142	2	0
700	5	1883	1	0
701	1	1218	1	0
702	5	1192	5	0
703	1	1132	1	0
704	4	1003	1	0
705	5	1289	5	0
706	1	1325	1	0
707	0	2071	0	0
708	2	1173	2	0
709	0	859	5	0
710	5	2014	5	0
711	4	1283	2	0
712	2	3080	2	0
713	3	1904	3	0
714	2	2140	2	0
716	2	846	2	0
717	4	931	4	0
718	5	1145	5	0
719	1	2489	1	0
720	4	1920	4	0
721	5	3300	5	0
722	2	3130	2	0
723	5	2958	4	0
724	5	1629	5	0
725	2	2756	2	0
726	2	3041	1	0
727	2	3133	2	0
728	2	2694	1	0
729	2	2694	1	0
731	5	2374	3	0
732	4	1936	4	0
733	4	1616	2	0
734	4	2902	4	0
735	5	3168	5	0
736	2	1923	2	0
737	2	1927	2	0
738	4	3175	4	0
739	0	2492	0	0
740	5	2792	1	0
741	1	2492	0	0
743	1	3138	1	0
744	5	1664	5	0
745	0	2492	0	0
746	3	3293	4	0
747	4	3293	4	0
748	4	2743	4	0
749	5	3194	2	0
750	5	3194	2	0
751	1	2355	1	0
752	5	2494	3	0
753	5	2956	5	0
754	2	1665	2	0
756	4	1611	4	0
757	4	3293	4	0
758	2	3035	2	0
759	4	2376	1	0
760	4	1936	4	0
761	1	2362	2	0
762	4	2958	4	0
763	2	2761	2	0
764	2	765	2	0
766	1	769	1	0
767	5	1941	5	0
768	5	3194	2	0
770	0	2794	0	0
771	3	1932	3	0
774	1	2450	2	0
776	1	2452	2	0
778	0	2830	0	0
779	1	2952	1	0
780	4	927	4	0
781	0	964	1	0
782	0	2830	0	0
783	0	2537	1	0
784	5	1268	5	0
785	4	1056	4	0
786	4	2093	4	0
787	5	1311	5	0
788	5	865	3	0
789	3	1234	0	0
790	1	1253	1	0
791	2	1232	2	0
792	3	2037	3	0
793	0	1347	0	0
794	4	2056	4	0
795	1	1188	2	0
796	1	2804	2	0
797	4	1172	1	0
798	4	958	4	0
799	2	2790	2	0
800	3	881	2	0
801	2	1965	2	0
802	5	1952	5	0
803	0	2803	0	0
804	3	2570	3	0
806	2	1992	0	0
807	2	2034	2	0
808	2	2481	2	0
809	5	2101	5	0
810	1	1148	1	0
811	5	1243	5	0
812	1	2134	1	0
813	5	1069	5	0
814	0	1228	0	0
815	2	2972	5	0
816	2	2033	2	0
817	0	2589	0	0
818	2	1279	0	0
820	1	2834	5	0
821	5	1904	3	0
822	2	972	1	0
824	2	3249	2	0
825	1	899	2	0
826	2	872	2	0
827	3	1884	3	0
828	3	2010	5	0
829	5	2101	5	0
830	1	942	1	0
831	5	1085	3	0
832	3	984	5	0
833	2	1271	2	0
834	2	926	5	0
835	2	1142	2	0
836	1	1963	2	0
837	4	1184	4	0
839	3	2164	5	0
840	1	2543	5	0
841	4	2596	4	0
843	1	2789	2	0
844	0	2967	0	0
845	1	2511	1	0
847	2	860	2	0
848	2	2804	2	0
849	1	1982	1	0
851	4	1367	4	0
852	0	2967	0	0
853	3	3081	5	0
854	3	1884	3	0
855	2	1219	1	0
856	2	1174	2	0
857	2	1144	2	0
858	2	1229	2	0
861	2	1240	1	0
862	5	996	5	0
863	5	1310	3	0
864	3	2109	5	0
866	2	3080	2	0
867	4	1068	4	0
868	5	1270	5	0
870	3	2967	0	0
871	1	1238	1	0
873	4	1125	4	0
874	0	1889	0	0
875	2	1330	2	0
876	3	1890	5	0
877	4	2121	4	0
878	4	2084	4	0
879	0	1966	1	0
880	3	1035	3	0
882	1	1099	1	0
883	0	1987	0	0
884	1	1034	1	0
885	4	1180	4	0
886	0	2095	0	0
887	3	1236	3	0
888	1	2525	4	0
889	5	1957	3	0
890	5	2588	5	0
891	5	2809	5	0
892	1	970	1	0
893	5	1181	5	0
894	4	1121	4	0
895	0	1171	0	0
896	5	1067	5	0
897	0	2970	5	0
898	4	2069	4	0
900	5	1208	5	0
901	4	2538	4	0
902	0	990	0	0
903	1	3077	1	0
904	1	1163	1	0
906	5	1995	5	0
907	4	2041	4	0
908	3	2145	1	0
909	4	2126	4	0
910	5	994	5	0
911	5	1109	5	0
912	1	1972	1	0
913	1	2148	1	0
915	4	2596	4	0
916	4	1293	4	0
917	1	2003	1	0
918	2	2529	2	0
919	3	1255	3	0
920	4	938	4	0
921	0	2103	0	0
922	2	2790	2	0
923	2	2521	2	0
924	2	1103	2	0
925	5	2555	5	0
928	4	2105	4	0
929	1	2952	1	0
930	4	2539	4	0
932	5	2086	3	0
933	4	935	4	0
934	2	1251	2	0
936	5	1260	5	0
937	1	2484	2	0
939	2	1897	2	0
940	4	1117	4	0
941	0	2530	1	0
943	3	1981	4	0
944	4	2054	0	0
945	2	1043	4	0
946	0	1189	2	0
947	2	1963	2	0
948	3	949	2	0
950	1	3078	1	0
951	0	952	0	0
953	4	954	4	0
955	2	1338	2	0
956	3	2052	3	0
957	2	1206	2	0
959	5	1178	3	0
960	2	1048	2	0
961	2	1001	5	0
962	2	2032	2	0
963	0	2825	4	0
965	2	2113	2	0
966	2	2122	2	0
967	0	2970	5	0
968	5	2050	5	0
969	3	2546	3	0
971	5	2569	5	0
974	5	1063	5	0
975	1	1956	1	0
976	3	1889	0	0
977	0	1987	0	0
978	1	979	1	0
980	5	1341	5	0
981	4	982	4	0
983	3	2012	3	0
985	1	1985	2	0
986	4	1299	4	0
988	4	1088	4	0
989	5	992	5	0
991	2	1098	2	0
993	1	2788	1	0
995	1	2023	1	0
997	5	1315	3	0
998	0	1252	0	0
999	2	1296	2	0
1000	4	2019	4	0
1002	2	3249	2	0
1004	5	1876	5	0
1005	5	1272	1	0
1006	3	1026	5	0
1007	4	2106	4	0
1008	4	1009	4	0
1010	3	1042	3	0
1011	2	2025	4	0
1012	2	1128	3	0
1013	3	2031	0	0
1014	2	1015	2	0
1016	2	2804	2	0
1017	0	2030	5	0
1018	5	2015	5	0
1019	3	1157	4	0
1020	2	1021	2	0
1022	2	1966	1	0
1024	4	2116	0	0
1025	0	2030	5	0
1027	5	2599	5	0
1028	2	1058	2	0
1029	5	1037	5	0
1030	2	1052	0	0
1031	1	1071	1	0
1032	4	2100	4	0
1033	1	2960	1	0
1036	2	2036	2	0
1038	3	2037	3	0
1039	2	1326	2	0
1040	4	2069	4	0
1041	0	1309	5	0
1044	1	2039	1	0
1045	2	1314	2	0
1046	2	2547	2	0
1047	1	2021	1	0
1049	5	2115	5	0
1050	2	2102	2	0
1053	1	2045	4	0
1054	2	1061	2	0
1057	5	2049	5	0
1059	5	2049	5	0
1060	2	2509	1	0
1062	2	1893	2	0
1064	2	1065	2	0
1066	4	1130	2	0
1070	2	2477	5	0
1072	1	1883	1	0
1073	3	1074	3	0
1075	3	1118	5	0
1076	3	1077	5	0
1078	4	2008	4	0
1079	4	1177	4	0
1080	5	2543	5	0
1081	4	1968	4	0
1082	5	1912	3	0
1083	1	1250	4	0
1084	2	1265	2	0
1086	3	2967	0	0
1087	3	2599	5	0
1090	5	1261	5	0
1091	3	2817	3	0
1092	2	3249	2	0
1093	2	3249	2	0
1094	2	3249	2	0
1095	2	2485	2	0
1096	2	1640	2	0
1097	1	1161	1	0
1100	1	2511	1	0
1101	2	1349	2	0
1102	5	1363	4	0
1104	4	1273	4	0
1105	4	1106	1	0
1107	2	1316	2	0
1108	4	1182	4	0
1110	0	1111	0	0
1112	2	2820	2	0
1113	4	1122	4	0
1114	2	2968	2	0
1115	4	2512	3	0
1116	4	1137	4	0
1119	2	1120	2	0
1123	0	2824	0	0
1124	1	2122	2	0
1126	3	2077	3	0
1127	3	2077	3	0
1129	5	2089	5	0
1131	1	2078	3	0
1133	4	1134	4	0
1135	1	2525	4	0
1136	4	1949	5	0
1138	4	1346	4	0
1139	3	2510	3	0
1140	2	1141	2	0
1143	3	1881	5	0
1146	2	1147	2	0
1149	5	2568	5	0
1150	5	2568	5	0
1151	0	2505	0	0
1152	0	2505	0	0
1153	2	2510	3	0
1154	4	1203	4	0
1155	4	2018	0	0
1156	1	2508	1	0
1159	4	2812	1	0
1160	5	2145	1	0
1162	3	2115	5	0
1164	5	1190	1	0
1165	0	1201	3	0
1166	4	2025	4	0
1167	4	2106	4	0
1169	2	1170	2	0
1175	4	1269	4	0
1176	4	2091	4	0
1179	4	2096	4	0
1183	1	2810	1	0
1186	5	1187	5	0
1191	5	1211	5	0
1193	1	1215	1	0
1194	5	2966	1	0
1195	0	1196	5	0
1197	5	2569	5	0
1198	1	1288	4	0
1199	5	1988	1	0
1200	3	2089	5	0
1202	4	2093	4	0
1205	0	2087	0	0
1207	2	2102	2	0
1209	5	1348	3	0
1210	2	1953	1	0
1212	4	2096	4	0
1213	1	2002	2	0
1214	1	1354	1	0
1216	2	1898	2	0
1217	4	2104	4	0
1220	2	1877	2	0
1221	5	1989	5	0
1222	0	2108	4	0
1224	1	2511	1	0
1225	2	2827	2	0
1226	2	1877	2	0
1227	1	1985	2	0
1233	0	3143	3	0
1235	5	1241	5	0
1237	2	1245	5	0
1239	0	2120	0	0
1242	2	2818	2	0
1244	0	3082	0	0
1246	1	1287	1	0
1247	0	1890	5	0
1248	2	2112	3	0
1249	5	2571	5	0
1254	2	2537	1	0
1256	2	1266	5	0
1257	1	2509	1	0
1263	1	1264	5	0
1267	5	2148	1	0
1274	4	2121	4	0
1275	5	1276	5	0
1277	5	1951	5	0
1278	2	2486	2	0
1280	1	2017	1	0
1281	5	2576	5	0
1282	2	2068	2	0
1284	5	2807	5	0
1285	5	1286	5	0
1290	5	2127	1	0
1291	4	1949	5	0
1292	3	2052	3	0
1294	3	2125	5	0
1295	0	2133	0	0
1297	2	1298	2	0
1300	3	1301	3	0
1302	2	1977	2	0
1303	5	1304	5	0
1305	5	2800	5	0
1306	3	2519	1	0
1307	5	2964	5	0
1308	2	3080	2	0
1313	2	2521	2	0
1317	2	1318	2	0
1319	4	1967	4	0
1321	5	1322	3	0
1323	5	1340	5	0
1327	1	2964	5	0
1328	3	2590	2	0
1329	0	2510	3	0
1331	4	2146	4	0
1332	1	2961	5	0
1333	0	2087	0	0
1334	2	2481	2	0
1335	5	2593	5	0
1336	4	2152	4	0
1337	4	2152	4	0
1339	5	2020	5	0
1342	4	2962	4	0
1343	4	2595	4	0
1344	3	2599	5	0
1345	5	2076	5	0
1350	1	2810	1	0
1351	2	2155	2	0
1352	1	2530	1	0
1353	5	2016	5	0
1355	4	2596	4	0
1356	2	2790	2	0
1357	1	2160	1	0
1358	4	1964	4	0
1359	4	1911	5	0
1361	3	2533	3	0
1362	3	2533	3	0
1364	1	2141	1	0
1365	4	2001	4	0
1366	0	2153	5	0
1368	3	3143	3	0
1369	3	2462	2	0	3269	0	0
1370	1	3311	1	0
1371	0	2861	0	0	1569	0	0
1372	0	2171	0	0	3310	0	0
1373	1	3160	1	0	3136	1	0
1374	0	2600	0	0	3104	0	0
1375	2	2207	4	0	3106	4	0
1376	0	3285	0	0	3030	0	0
1377	0	3186	0	0	2023	1	0
1378	0	2988	1	0	3027	0	0
1379	0	2876	0	0	2281	0	0
1380	4	2207	4	0	1408	4	0
1381	1	3243	5	0	2964	5	0
1382	4	3288	0	0	2316	4	0
1383	2	1467	2	0	2871	1	0
1384	0	2890	0	0
1385	0	3288	0	0	2272	2	0
1386	2	2737	2	0	1439	3	0
1387	5	2993	5	0	3302	0	0
1388	1	3311	1	0	1526	1	0
1389	1	3307	1	0	3311	1	0
1391	0	3246	0	0	2854	0	0
1392	0	3003	4	0	3110	4	0
1393	0	1523	0	0	3098	0	0
1394	3	2868	5	0	1432	5	0
1395	0	3237	0	0	1454	3	0
1396	0	3238	0	0	2667	0	0
1397	0	1484	0	0	3310	0	0
1398	3	2653	0	0	2609	0	0
1399	4	2653	0	0	2609	0	0
1400	0	2653	0	0	2609	0	0
1401	0	2854	0	0	1596	2	0
1402	1	3307	1	0	3311	1	0
1403	1	3307	1	0	3311	1	0
1404	0	3090	0	0	3203	0	0
1405	1	2258	1	0	3311	1	0
1406	0	2283	0	0	3155	0	0
1407	0	3151	0	0	2639	0	0
1408	4	2207	4	0
1409	0	2667	0	0	1525	0	0
1410	2	3113	1	0	2627	2	0
1411	0	3310	0	0	1592	3	0
1412	1	2632	1	0	3296	1	0
1413	0	3090	0	0	3203	0	0
1414	0	2267	0	0	1569	0	0
1415	1	2928	1	0	2231	1	0
1416	1	3311	1	0
1417	0	1522	0	0	2322	0	0
1418	0	1588	0	0	3184	0	0
1419	0	2566	3	0	1513	0	0
1420	1	3305	1	0	2655	1	0
1421	1	2656	4	0	3311	1	0
1422	0	3021	0	0	2306	0	0
1423	0	3238	0	0	3287	0	0
1424	0	1451	0	0	2659	0	0
1425	1	2656	4	0	3311	1	0
1426	0	3288	0	0	3286	0	0
1427	0	3021	0	0	3208	0	0
1428	0	3241	0	0
1429	1	2656	4	0	3311	1	0
1430	0	1964	4	0	3110	4	0
1431	0	3117	0	0	2880	0	0
1432	5	2868	5	0
1433	3	3007	4	0	2222	4	0
1434	3	3275	3	0	2849	2	0
1435	5	2238	3	0	1488	2	0
1436	1	3012	2	0	3217	1	0
1437	0	3109	3	0
1438	5	3259	1	0	2239	5	0
1440	0	2985	0	0	3158	3	0
1441	2	2462	2	0	3269	0	0
1442	1	3305	1	0	3311	1	0
1443	0	3151	0	0	2246	0	0
1444	0	3111	0	0	2841	4	0
1445	3	3158	3	0	3224	2	0
1446	3	2273	0	0	3030	0	0
1447	1	2266	1	0
1448	2	2791	2	0
1449	4	2455	2	0	1557	0	0
1450	0	2848	0	0	1517	0	0
1451	0	1536	0	0
1452	0	3275	3	0	2039	1	0
1453	0	3184	0	0	1534	2	0
1454	3	3287	0	0
1455	2	2250	0	0	2866	0	0
1456	0	2633	1	0	2875	0	0
1457	4	1694	4	0	2841	4	0
1458	0	2310	0	0	3018	0	0
1459	1	3083	5	0	3112	1	0
1460	4	2994	4	0
1461	1	3311	1	0
1462	0	2187	5	0	3310	0	0
1463	4	3231	0	0	1568	1	0
1464	1	1550	3	0	2977	1	0
1465	0	2682	3	0
1466	0	3208	0	0	2862	0	0
1467	2	2871	1	0
1468	5	2114	5	0
1469	0	3155	0	0	2861	0	0
1470	0	2224	0	0	3275	3	0
1471	0	2224	0	0	3275	3	0
1472	1	2296	5	0	3277	1	0
1473	3	1573	0	0	3269	0	0
1474	1	2995	0	0	2215	0	0
1475	1	3279	0	0	2662	0	0
1476	0	2662	0	0	3184	0	0
1477	0	2960	1	0	2877	3	0
1478	1	3254	5	0	3253	1	0
1479	1	3304	1	0	3217	1	0
1480	5	2873	0	0	2845	5	0
1481	1	2885	1	0	3008	2	0
1482	0	2603	0	0	1556	0	0
1483	0	1508	0	0	2182	0	0
1485	0	3090	0	0	3203	0	0
1486	1	3308	1	0	3311	1	0
1487	1	3160	1	0	1515	2	0
1488	2	2238	3	0
1489	4	2976	4	0	3242	0	0
